UID;KSEF_REF;KSEF_DATA;SYMBOL;NAZWA_SKR;NAZWA_PEL;ADRES;KRAJ;KOD;MIASTO;NIP_KOD;NIP;NUMER_DOK;DATA_DOK;L_FAKT;LPARA;LFISK;FAKTURA;DATA_FAKT;WARTOSC_Z;WARTOSC_R;FORMA_P;TERMIN_P;FAKTURA_MP;NETTO22;VAT22;NETTO12;VAT12;NETTO07;VAT07;NETTO03;VAT03;NETTO0;NETTOZWOL;NETTO_NP;TYP_FAKT;NOTATKI;NETTO81;VAT81;NETTO82;VAT82;NETTO83;VAT83;NETTO84;VAT84;BEZODL;UWAGI;DATA_DOST;WALUTA;KURS;TABELA;TABELA_D;CENA_BRT;NETTO;BRUTTO;VAT;OZN_VAT;GTU_01;GTU_02;GTU_03;GTU_04;GTU_05;GTU_06;GTU_07;GTU_08;GTU_09;GTU_10;GTU_11;GTU_12;GTU_13;SW;EE;WSTO_EE;IED;TP;TT_WNT;TT_D;MR_T;MR_UZ;I_42;I_63;B_SPV;B_SPV_DOST;B_MPV_PROW;ZLY_DLUG
"xTqUv7WGTh";;;"FA";"Łukasz Kulesza";"Łukasz Kulesza";"ul. Kubusia Puchatka 3";;"05-090";"Sękocin Stary";;;"FA 0006/04/2023";2023-04-14;1;0;0;"0006/04/2023";2023-04-14;0.00;0.00;"przelew 3 dni";2023-04-17;0;0.00;0.00;0.00;0.00;7500.00;600.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-14;"PLN";1.0000;;;0;7500.00;8100.00;600.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"o7XTkTn3Zi";;;"FA";"Bravilor";"BRAVILOR POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"Aleja Katowicka 63";;"05-830";"Kajetany";;"5342547477";"FA 0007/04/2023";2023-04-17;1;0;0;"0007/04/2023";2023-04-17;0.00;0.00;"Przelew  14 dni";2023-05-01;0;2550.00;586.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-17;"PLN";1.0000;;;0;2550.00;3136.50;586.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"3ZldOxPA9v";;;"FA";"Bravilor";"BRAVILOR POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"Aleja Katowicka 63";;"05-830";"Kajetany";;"5342547477";"FA 0008/04/2023";2023-04-17;1;0;0;"0008/04/2023";2023-04-17;0.00;0.00;"Przelew  14 dni";2023-05-01;0;1640.00;377.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-17;"PLN";1.0000;;;0;1640.00;2017.20;377.20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"llcHcFDpGL";;;"FA";"CMP centrum medyczne";"Centrum Medyczne Puławska  Sp. z o.o.";"ul. Puławska 49";;"05-500";"Piaseczno";;"123-09-55-789";"FA 0009/04/2023";2023-04-17;1;0;0;"0009/04/2023";2023-04-17;0.00;0.00;"Przelew  14 dni";2023-05-01;0;950.00;218.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-17;"PLN";1.0000;;;0;950.00;1168.50;218.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"59xOwLNjOo";;;"FA";"Siroscan Sirowa";"Sirowa Poland Sp. z o.o.";"ul. Poselska 11";;"03-931";"Warszawa";;"951-18-83-293";"FA 0010/04/2023";2023-04-17;1;0;0;"0010/04/2023";2023-04-17;0.00;0.00;"Przelew  14 dni";2023-05-01;0;500.00;115.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-17;"PLN";1.0000;;;0;500.00;615.00;115.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"JtrXXWLP7U";;;"FA";"Ceraco Nowy";"Ceraco UBP Sp.z o.o.";"ul.Progi 1 lok.7";;"00-634";"Warszawa";;"525-17-59-239";"FA 0011/04/2023";2023-04-17;1;0;0;"0011/04/2023";2023-04-17;0.00;0.00;"Przelew  14 dni";2023-05-01;0;20800.00;4784.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-17;"PLN";1.0000;;;0;20800.00;25584.00;4784.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4mmn04ttu0";;;"FA";"Anna Podkowińska";"Anna Podkowińska";"ul. Powązkowska 42/216";;"01-797";"Warszawa";;;"FA 0012/04/2023";2023-04-19;1;0;0;"0012/04/2023";2023-04-19;0.00;0.00;"przelew 3 dni";2023-04-22;0;0.00;0.00;0.00;0.00;9392.50;751.40;0.00;0.00;0.00;0.00;5057.50;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-19;"PLN";1.0000;;;0;14450.00;15201.40;751.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"FHUvBOskat";;;"FA";"BOŚ";"Bank Ochrony Środowiska S.A.";"ul. Żelazna 32";;"00-832";"Warszawa";;"527-020-33-13";"FA 0019/04/2023";2023-04-19;1;0;0;"0019/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;700.00;161.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-19;"PLN";1.0000;;;0;700.00;861.00;161.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4rcGPzdVAE";;;"FZ";"Anna Podkowińska";"Anna Potkowińska";"ul. Powązkowska 42/216";;"01-797";"Warszawa";;;"FZ 0002/04/2023";2023-04-19;1;0;0;"0002/04/2023";2023-04-19;5462.10;0.00;"przedpłata";2023-04-19;0;0.00;0.00;0.00;0.00;5057.50;404.60;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-19;"PLN";1.0000;;;0;5057.50;5462.10;404.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"QJsjLLOqTp";;;"FA";"CMP centrum medyczne";"Centrum Medyczne Puławska  Sp. z o.o.";"ul. Puławska 49";;"05-500";"Piaseczno";;"123-09-55-789";"FA 0013/04/2023";2023-04-21;1;0;0;"0013/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;750.00;172.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;750.00;922.50;172.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bDkTpJ2LJw";;;"FA";"Usługi Księgowe";"Usługi Księgowe  Katarzyna Markowska";"Stra Iwiczna ul. Słoneczna 40";;"05-500";"Piaseczno";;"1231065750";"FA 0014/04/2023";2023-04-21;1;0;0;"0014/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;250.00;57.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;250.00;307.50;57.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"eZoCdSgsfq";;;"FA";"Bożena Jaszkowska-Barszcz";"Bożena Jaszkowska-Barszcz";"ul.A.Hlonda 2/73";;"02-972";"Warszawa";;;"FA 0015/04/2023";2023-04-21;1;0;0;"0015/04/2023";2023-04-21;0.00;0.00;"przelew 3 dni";2023-04-24;0;0.00;0.00;0.00;0.00;3068.00;245.44;0.00;0.00;0.00;0.00;1652.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;4720.00;4965.44;245.44;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01A9tvA6P5";;;"FA";"HANSE INVEST POLSKA";"""HANSE INVEST POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Płowiecka 1";;"04-501";"Warszawa";;"5222497340";"FA 0016/04/2023";2023-04-21;1;0;0;"0016/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;2450.00;563.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;2450.00;3013.50;563.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pIfn4u2RNk";;;"FA";"3pro Sp. z o.o.";"3pro Sp. z o.o.";"ul. Marcina Flisa 4";;"02-247";"Warszawa";;"7010105224";"FA 0017/04/2023";2023-04-21;1;0;0;"0017/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;320.00;73.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;320.00;393.60;73.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1AF5BNkTny";;;"FA";"DEKK FIRE Sp zoo";"DEKK FIRE SOLUTIONS SP. z o.o.";"ul. Dawidowska 23";;"05-500";"Zamienie";;"1231283458";"FA 0018/04/2023";2023-04-21;1;0;0;"0018/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;3200.00;736.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;3200.00;3936.00;736.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"2TkavDgxTk";;;"FA";"Adam Orłowski";"Adam Orłowski";"ul. Do Rynku 16";;"05-500";"Nowa Iwiczna";;;"FA 0020/04/2023";2023-04-21;1;0;0;"0020/04/2023";2023-04-21;0.00;0.00;"przelew 3 dni";2023-04-24;0;0.00;0.00;0.00;0.00;350.00;28.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;350.00;378.00;28.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"iJskWLFBLO";;;"FA";"Torent Sp. z o.o.";"Torent Sp. z o.o.";"ul. Pańska 73";;"00-834";"Warszawa";;"5252291643";"FA 0021/04/2023";2023-04-21;1;0;0;"0021/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;9570.00;2201.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;9570.00;11771.10;2201.10;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"v8ecK7XScI";;;"FA";"Adam Chorążewicz";"Adam Chorążewicz";"ul.Sarmacka 4/63";;"02-972";"Warszawa";;;"FA 0022/04/2023";2023-04-21;1;0;0;"0022/04/2023";2023-04-21;0.00;0.00;"przelew 3 dni";2023-04-24;0;0.00;0.00;0.00;0.00;5317.00;425.36;0.00;0.00;0.00;0.00;2863.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;8180.00;8605.36;425.36;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"4wFGIlh2KF";;;"FA";"AG SPV";"AG SPV Sp.z o.o. Sp.J.";"ul. Pograniczna 2/4";;"02-285";"Warszawa";;"5222900391";"FA 0023/04/2023";2023-04-21;1;0;0;"0023/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;11700.00;2691.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;11700.00;14391.00;2691.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"8iCb6F7Yb8";;;"FA";"PHU EWNAR stare dane";"P.H.U. EWNAR Ewa Bus";"ul. Mazowiecka 113";;"05-555";"Nowe Racibory";;"1230211439";"FA 0024/04/2023";2023-04-21;1;0;0;"0024/04/2023";2023-04-21;0.00;0.00;"Przelew  14 dni";2023-05-05;0;17325.00;3984.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;17325.00;21309.75;3984.75;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"8h1CXQFDjS";;;"FA";"Ewnar Sp. z o.o.";"EWNAR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOSCIĄ";"ul. Mazowiecka 113";;"05-555";"Nowe Racibory";;"1231505870";"FA 0046/06/2023";2023-04-21;1;0;0;"0046/06/2023";2023-06-14;0.00;0.00;"Przelew  14 dni";2023-06-28;0;17325.00;3984.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-21;"PLN";1.0000;;;0;17325.00;21309.75;3984.75;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"RLJ2RP59zh";;;"FZ";"Bożena Jaszkowska-Barszcz";"Bożena Jaszkowska-Barszcz";"ul.A.Hlonda 2/73";;"02-972";"Warszawa";;;"FZ 0003/04/2023";2023-04-21;1;0;0;"0003/04/2023";2023-04-21;1784.16;0.00;"przedpłata";2023-04-11;0;0.00;0.00;0.00;0.00;1652.00;132.16;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-11;"PLN";1.0000;;;0;1652.00;1784.16;132.16;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"u3bAA4o7Sa";;;"FA";"Kancelaria Matiusiak";"Kancelaria Notarialna Paweł Matusiak-Notariusz, Klaudia Zaleska-Matusiak-Notariusz spółka cywilna";"ul. Żelazna 67 lok.57";;"00-871";"Warszawa";;"5272716169";"FA 0025/04/2023";2023-04-25;1;0;0;"0025/04/2023";2023-04-25;0.00;0.00;"Przelew  14 dni";2023-05-09;0;600.00;138.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-25;"PLN";1.0000;;;0;600.00;738.00;138.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cK6JvAEuwF";;;"FA";"AMRENTS";"AMRENTS Muszyński Adam";"ul. Młynarska 13a lok 89";;"05-500";"Piaseczno";;"5211860038";"FA 0026/04/2023";2023-04-25;1;0;0;"0026/04/2023";2023-04-25;0.00;0.00;"Przelew  14 dni";2023-05-09;0;1650.00;379.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-25;"PLN";1.0000;;;0;1650.00;2029.50;379.50;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"eXV7U1AGK7";;;"FA";"Kaliber";"Kaliber Sp. z o.o.";"ul. M.Kolbego 16";;"02-781";"Warszawa";;"5260209627";"FA 0027/04/2023";2023-04-25;1;0;0;"0027/04/2023";2023-04-25;0.00;0.00;"Przelew  14 dni";2023-05-09;0;1800.00;414.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-25;"PLN";1.0000;;;0;1800.00;2214.00;414.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"kaycGSYcGT";;;"FA";"LECZNICA URSUS PRZYCHODNI";"LECZNICA URSUS PRZYCHODNIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Posag 7 Panien 12/U6";;"02-495";"Warszawa";;"5223143153";"FA 0028/04/2023";2023-04-25;1;0;0;"0028/04/2023";2023-04-25;0.00;0.00;"Przelew  14 dni";2023-05-09;0;900.00;207.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-25;"PLN";1.0000;;;0;900.00;1107.00;207.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"QE5yZpMSZj";;;"FA";"CMP centrum medyczne";"Centrum Medyczne Puławska  Sp. z o.o.";"ul. Puławska 49";;"05-500";"Piaseczno";;"123-09-55-789";"FA 0029/04/2023";2023-04-25;1;0;0;"0029/04/2023";2023-04-25;0.00;0.00;"Przelew  14 dni";2023-05-09;0;11180.00;2571.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-25;"PLN";1.0000;;;0;11180.00;13751.40;2571.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"XSgsh7YdUx";;;"FA";"AG SPV";"AG SPV Sp.z o.o. Sp.J.";"ul. Pograniczna 2/4";;"02-285";"Warszawa";;"5222900391";"FA 0030/04/2023";2023-04-25;1;0;0;"0030/04/2023";2023-04-25;0.00;0.00;"Przelew  14 dni";2023-05-09;0;12300.00;2829.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-25;"PLN";1.0000;;;0;12300.00;15129.00;2829.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"kWK4pKABQK";;;"FA";"ZK Krzysztof Zabrzycki";"ZK Krzysztof Zabrzycki";"ul. Adama Mickiewicza 13/15/29";;"01-517";"Warszawa";;"5252366849";"FA 0031/04/2023";2023-04-27;1;0;0;"0031/04/2023";2023-04-27;0.00;0.00;"Przelew 7 dni";2023-05-04;0;0.00;0.00;0.00;0.00;300.00;24.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-27;"PLN";1.0000;;;0;300.00;324.00;24.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"0zfnwK9vBS";;;"FA";"RJ Motion";"RJMOTION SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Ignacego Paderewskiego 51D/50";;"35-330";"Rzeszów";;"8133896761";"FA 0032/04/2023";2023-04-27;1;0;0;"0032/04/2023";2023-04-27;370.00;0.00;"gotówka";2023-04-27;0;300.81;69.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-27;"PLN";1.0000;;;0;300.81;370.00;69.19;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LHUxOqOuwG";;;"FA";"ASTERUS";"ASTERUS Paweł Karski";"Al. Niepodległości 58";;"02-626";"Warszawa";;"521-044-11-15";"FA 0033/04/2023";2023-04-27;1;0;0;"0033/04/2023";2023-04-27;0.00;0.00;"Przelew  14 dni";2023-05-11;0;1800.00;414.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-27;"PLN";1.0000;;;0;1800.00;2214.00;414.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"YfnyXOtpGQ";;;"FA";"ASTERUS";"ASTERUS Paweł Karski";"Al. Niepodległości 58";;"02-626";"Warszawa";;"521-044-11-15";"FA 0034/04/2023";2023-04-27;1;0;0;"0034/04/2023";2023-04-27;0.00;0.00;"Przelew  14 dni";2023-05-11;0;1620.00;372.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-27;"PLN";1.0000;;;0;1620.00;1992.60;372.60;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MUwHYh55AA";;;"FA";"ASTERUS";"ASTERUS Paweł Karski";"Al. Niepodległości 58";;"02-626";"Warszawa";;"521-044-11-15";"FA 0035/04/2023";2023-04-27;1;0;0;"0035/04/2023";2023-04-27;0.00;0.00;"Przelew  14 dni";2023-05-11;0;1440.00;331.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-27;"PLN";1.0000;;;0;1440.00;1771.20;331.20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sh52NfjRSc";;;"FA";"ASTERUS";"ASTERUS Paweł Karski";"Al. Niepodległości 58";;"02-626";"Warszawa";;"521-044-11-15";"FA 0036/04/2023";2023-04-27;1;0;0;"0036/04/2023";2023-04-27;0.00;0.00;"Przelew  14 dni";2023-05-11;0;5040.00;1159.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-27;"PLN";1.0000;;;0;5040.00;6199.20;1159.20;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"LLP8dRP6F9";;;"FZ";"Robert Gibaszek";"Robert Gibaszek";"ul. Dzikiego Wina 23";;"05-500";"Józefosław";;;"FZ 0005/04/2023";2023-04-28;1;0;0;"0005/04/2023";2023-04-28;2160.00;0.00;"przedpłata";2023-04-28;0;0.00;0.00;0.00;0.00;2000.00;160.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-28;"PLN";1.0000;;;0;2000.00;2160.00;160.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"zgsfmrWF8m";;;"FZ";"Karol Staniszewski";"Karol Staniszewski";"ul. Mleczarska 9A/46";;"05-500";"Nowa Iwiczna";;;"FZ 0006/04/2023";2023-04-28;1;0;0;"0006/04/2023";2023-04-28;2160.00;0.00;"przedpłata";2023-04-28;0;0.00;0.00;0.00;0.00;2000.00;160.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-04-28;"PLN";1.0000;;;0;2000.00;2160.00;160.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"5BIkUyZpE2";;;"FA";"Nowy świat 29";"NOWY ŚWIAT 29 Sp. z o.o.";"ul. Progi 1 lok.7";;"00-634";"Warszawa";;"951-19-87-934";"FA 0001/05/2023";2023-05-09;1;0;0;"0001/05/2023";2023-05-09;0.00;0.00;"Przelew  14 dni";2023-05-23;0;6600.00;1518.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-05-09;"PLN";1.0000;;;0;6600.00;8118.00;1518.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"yXP5CdU1Cb";;;"FA";"Ryszard Dampc";"Ryszard Dampc";"ul. Wąwozowa 22 m 33";;"02-796";"Warszawa";;;"FA 0002/05/2023";2023-05-09;1;0;0;"0002/05/2023";2023-05-09;0.00;0.00;"przelew 3 dni";2023-05-12;0;0.00;0.00;0.00;0.00;277.78;22.22;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-05-09;"PLN";1.0000;;;0;277.78;300.00;22.22;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"TqMZo6F6Dr";;;"FA";"Robert Gibaszek";"Robert Gibaszek";"ul. Dzikiego Wina 23";;"05-500";"Józefosław";;;"FA 0003/05/2023";2023-05-09;1;0;0;"0003/05/2023";2023-05-09;0.00;0.00;"przelew 3 dni";2023-05-12;0;0.00;0.00;0.00;0.00;10080.00;806.40;0.00;0.00;0.00;0.00;2000.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-05-09;"PLN";1.0000;;;0;12080.00;12886.40;806.40;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1F7YYdP3Yg";;;"FA";"TONO PRACA";"TONO PRACA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"ul. Brzozowa 75";;"05-080";"Laski";;"1182150822";"FA 0004/05/2023";2023-05-09;1;0;0;"0004/05/2023";2023-05-09;0.00;0.00;"Przelew  14 dni";2023-05-23;0;7500.00;1725.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;2023-05-09;"PLN";1.0000;;;0;7500.00;9225.00;1725.00;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
